hour_utc,tx_count,avg_gas_price
2025-03-08 11:00:00+00:00,53548,3496145368.5374045
2025-03-08 12:00:00+00:00,54215,4305393861.217575
2025-03-08 13:00:00+00:00,52645,2297511609.9498906
2025-03-08 14:00:00+00:00,51251,2135758141.7012756
2025-03-08 15:00:00+00:00,55021,2135824958.8479655
2025-03-08 16:00:00+00:00,52076,2151072052.0160694
2025-03-08 17:00:00+00:00,47367,2041949316.3658464
2025-03-08 18:00:00+00:00,43961,2242784974.4349995
2025-03-08 19:00:00+00:00,45858,2082869105.850516
2025-03-08 20:00:00+00:00,43103,1865737039.5071576
2025-03-08 21:00:00+00:00,44212,1705663539.5358276
2025-03-08 22:00:00+00:00,47569,3231256507.4964786
2025-03-08 23:00:00+00:00,44304,2432889334.3969865
2025-03-09 00:00:00+00:00,46319,2132262175.6381195
2025-03-09 01:00:00+00:00,41287,1974721753.9405394
2025-03-09 02:00:00+00:00,38601,2420919381.75265
2025-03-09 03:00:00+00:00,39796,1740830381.7145197
2025-03-09 04:00:00+00:00,39717,1520919863.9001422
2025-03-09 05:00:00+00:00,38996,1709431041.9971278
2025-03-09 06:00:00+00:00,40200,1685148028.9969664
2025-03-09 07:00:00+00:00,49837,1357803515.8844814
2025-03-09 08:00:00+00:00,47741,1447804321.831006
2025-03-09 09:00:00+00:00,42195,1706070738.896409
2025-03-09 10:00:00+00:00,44615,2223507134.340871
2025-03-09 11:00:00+00:00,43492,2272554146.66881
2025-03-09 12:00:00+00:00,43592,1916160063.4439123
2025-03-09 13:00:00+00:00,48422,2386134326.0446076
2025-03-09 14:00:00+00:00,51758,3707472468.3132067
2025-03-09 15:00:00+00:00,51783,2439047928.298069
2025-03-09 16:00:00+00:00,53751,3406216404.873717
2025-03-09 17:00:00+00:00,55754,4910233681.262654
2025-03-09 18:00:00+00:00,54773,4863836668.309837
2025-03-09 19:00:00+00:00,53707,2798727398.36742
2025-03-09 20:00:00+00:00,50058,2214613225.1128483
2025-03-09 21:00:00+00:00,49892,2389709703.2766595
2025-03-09 22:00:00+00:00,49015,2845462539.0749974
2025-03-09 23:00:00+00:00,47792,3271293477.4768553
2025-03-10 00:00:00+00:00,50379,4374615867.103372
2025-03-10 01:00:00+00:00,44972,2574004589.1250777
2025-03-10 02:00:00+00:00,46441,2139920434.6123736
2025-03-10 03:00:00+00:00,45564,2080645611.6586115
2025-03-10 04:00:00+00:00,44579,2236519856.1874447
2025-03-10 05:00:00+00:00,44457,1742008679.953484
2025-03-10 06:00:00+00:00,43317,1662387783.1682937
2025-03-10 07:00:00+00:00,46106,1762461956.1495693
2025-03-10 08:00:00+00:00,54326,2167320507.4135222
2025-03-10 09:00:00+00:00,53425,4090490898.0619364
2025-03-10 10:00:00+00:00,53601,2118105511.330835
2025-03-10 11:00:00+00:00,53593,2460948158.891013
2025-03-10 12:00:00+00:00,56350,2715569247.1380506
2025-03-10 13:00:00+00:00,59323,3417089554.73882
2025-03-10 14:00:00+00:00,60911,8625415081.712276
2025-03-10 15:00:00+00:00,62968,6514157179.405704
2025-03-10 16:00:00+00:00,62749,4027424352.7751055
2025-03-10 17:00:00+00:00,56909,16243435982.375826
2025-03-10 18:00:00+00:00,58566,17519720224.880764
2025-03-10 19:00:00+00:00,60220,34890380005.493996
2025-03-10 20:00:00+00:00,59785,8480744997.610296
2025-03-10 21:00:00+00:00,57228,4740823913.193575
2025-03-10 22:00:00+00:00,55025,3316853529.9181075
2025-03-10 23:00:00+00:00,52306,2672494807.3511434
2025-03-11 00:00:00+00:00,49654,10710745506.87131
2025-03-11 01:00:00+00:00,54158,14712673650.969133
2025-03-11 02:00:00+00:00,50964,3488327626.881327
2025-03-11 03:00:00+00:00,52318,2215117717.7806287
2025-03-11 04:00:00+00:00,49580,2126662628.2871943
2025-03-11 05:00:00+00:00,46689,3783681810.202874
2025-03-11 06:00:00+00:00,49981,2163074967.4201393
2025-03-11 07:00:00+00:00,52530,1891316667.819057
2025-03-11 08:00:00+00:00,52932,2044941051.605493
2025-03-11 09:00:00+00:00,57873,2096344786.4659173
2025-03-11 10:00:00+00:00,64136,1795537442.5237944
2025-03-11 11:00:00+00:00,56405,3208148362.753126
2025-03-11 12:00:00+00:00,53786,7638582139.085194
2025-03-11 13:00:00+00:00,56208,12614342733.30555
2025-03-11 14:00:00+00:00,58249,6369988707.172241
2025-03-11 15:00:00+00:00,60446,5346531601.206063
2025-03-11 16:00:00+00:00,59965,3948641121.88063
2025-03-11 17:00:00+00:00,55609,2967384816.491357
2025-03-11 18:00:00+00:00,59323,6583993222.148088
2025-03-11 19:00:00+00:00,61364,4256429727.5845094
2025-03-11 20:00:00+00:00,55375,3176973473.033679
2025-03-11 21:00:00+00:00,54817,2259725621.477699
2025-03-11 22:00:00+00:00,50357,2112000783.7199168
2025-03-11 23:00:00+00:00,49005,2030499325.9401083
2025-03-12 00:00:00+00:00,49426,2344083068.3213696
2025-03-12 01:00:00+00:00,44797,2573123937.145479
2025-03-12 02:00:00+00:00,44275,2959697988.75955
2025-03-12 03:00:00+00:00,43154,2147803523.011656
2025-03-12 04:00:00+00:00,44725,2048571301.3435884
2025-03-12 05:00:00+00:00,46688,1742270948.5130656
2025-03-12 06:00:00+00:00,47012,1871731736.6930783
2025-03-12 07:00:00+00:00,49246,2761551077.5042024
2025-03-12 08:00:00+00:00,51327,4194229426.854792
2025-03-12 09:00:00+00:00,53006,4227303074.759894
2025-03-12 10:00:00+00:00,54089,1946163660.700199
2025-03-12 11:00:00+00:00,50909,2107551395.5504532
2025-03-12 12:00:00+00:00,56019,4606929044.083862
2025-03-12 13:00:00+00:00,56727,3137506636.0003004
2025-03-12 14:00:00+00:00,55085,4588415064.491676
2025-03-12 15:00:00+00:00,56398,3092059458.1638174
2025-03-12 16:00:00+00:00,59181,2902432820.2746673
2025-03-12 17:00:00+00:00,58881,2363990285.041203
2025-03-12 18:00:00+00:00,54383,2331955289.175534
2025-03-12 19:00:00+00:00,53430,2311878864.1267824
2025-03-12 20:00:00+00:00,53417,1945055703.227493
2025-03-12 21:00:00+00:00,48457,2462467704.041687
2025-03-12 22:00:00+00:00,46039,2123065978.9332952
2025-03-12 23:00:00+00:00,44805,2034154694.772391
2025-03-13 00:00:00+00:00,44872,2301821853.299318
2025-03-13 01:00:00+00:00,43400,2295509675.447558
2025-03-13 02:00:00+00:00,43554,2198736418.351424
2025-03-13 03:00:00+00:00,42541,2202876624.060295
2025-03-13 04:00:00+00:00,39506,2023155511.594316
2025-03-13 05:00:00+00:00,37215,1874147062.0362773
2025-03-13 06:00:00+00:00,37408,1927376787.8976955
2025-03-13 07:00:00+00:00,43806,3754814975.934613
2025-03-13 08:00:00+00:00,49639,4999399791.610648
2025-03-13 09:00:00+00:00,49014,2183808161.742971
2025-03-13 10:00:00+00:00,48671,2351907547.249204
2025-03-13 11:00:00+00:00,48623,2555333731.059764
2025-03-13 12:00:00+00:00,53476,2511233588.31934
2025-03-13 13:00:00+00:00,55140,2601129439.4638014
2025-03-13 14:00:00+00:00,62244,3110759752.916313
2025-03-13 15:00:00+00:00,63300,2772503256.548595
2025-03-13 16:00:00+00:00,64355,2601345840.812574
2025-03-13 17:00:00+00:00,60504,3120406773.260514
2025-03-13 18:00:00+00:00,55792,2578090837.8085213
2025-03-13 19:00:00+00:00,52389,2072715408.371894
2025-03-13 20:00:00+00:00,52110,2032505891.2863922
2025-03-13 21:00:00+00:00,47495,2261129896.706874
2025-03-13 22:00:00+00:00,45783,1813004716.063667
2025-03-13 23:00:00+00:00,42569,2136278410.3030136
2025-03-14 00:00:00+00:00,41674,2679892658.802827
2025-03-14 01:00:00+00:00,40878,1828704606.8223016
2025-03-14 02:00:00+00:00,41948,2215087511.345666
2025-03-14 03:00:00+00:00,39188,2172997729.191562
2025-03-14 04:00:00+00:00,37030,1716608991.2499046
2025-03-14 05:00:00+00:00,36631,1690319582.8904204
2025-03-14 06:00:00+00:00,38217,1625774709.7332072
2025-03-14 07:00:00+00:00,42801,1813967558.372654
2025-03-14 08:00:00+00:00,50159,3748295261.624656
2025-03-14 09:00:00+00:00,52094,1950971040.8238769
2025-03-14 10:00:00+00:00,48928,2480038602.368583
2025-03-14 11:00:00+00:00,51474,2089241483.966024
2025-03-14 12:00:00+00:00,61299,2018710208.6076775
2025-03-14 13:00:00+00:00,56204,2439472894.628264
2025-03-14 14:00:00+00:00,56903,4393548760.964192
2025-03-14 15:00:00+00:00,61337,3484286722.78018
2025-03-14 16:00:00+00:00,60461,2425269969.2741976
2025-03-14 17:00:00+00:00,58032,2285586736.1695275
2025-03-14 18:00:00+00:00,54951,2085810404.1334615
2025-03-14 19:00:00+00:00,52168,2647054132.999806
2025-03-14 20:00:00+00:00,49765,2423504374.216417
2025-03-14 21:00:00+00:00,45283,2162172453.4050074
2025-03-14 22:00:00+00:00,43670,2183521411.078584
2025-03-14 23:00:00+00:00,43952,1961059526.4550638
2025-03-15 00:00:00+00:00,42492,1891571600.8692698
2025-03-15 01:00:00+00:00,40598,1822327447.7260966
2025-03-15 02:00:00+00:00,37703,1755215913.132565
2025-03-15 03:00:00+00:00,38068,2153985582.5470695
2025-03-15 04:00:00+00:00,35325,1875152018.9541943
2025-03-15 05:00:00+00:00,35972,1938316199.2451034
2025-03-15 06:00:00+00:00,36108,1685138141.491971
2025-03-15 07:00:00+00:00,37800,1685921262.2480195
2025-03-15 08:00:00+00:00,38714,1614475936.7081435
2025-03-15 09:00:00+00:00,38474,1560522723.4469514
2025-03-15 10:00:00+00:00,38149,1636022372.9667604
2025-03-15 11:00:00+00:00,39738,1756332930.3458664
2025-03-15 12:00:00+00:00,42028,1772926044.805032
2025-03-15 13:00:00+00:00,44559,1909236509.6491406
2025-03-15 14:00:00+00:00,45586,1901315799.1340544
2025-03-15 15:00:00+00:00,43860,1837701483.8567052
2025-03-15 16:00:00+00:00,47178,1839956097.295598
2025-03-15 17:00:00+00:00,46365,1965098364.7263868
2025-03-15 18:00:00+00:00,47919,2104410809.532775
2025-03-15 19:00:00+00:00,41611,1955755261.3345284
2025-03-15 20:00:00+00:00,46991,2616434488.918719
2025-03-15 21:00:00+00:00,50122,3384196237.758244
2025-03-15 22:00:00+00:00,45693,2122755343.1749072
2025-03-15 23:00:00+00:00,41548,2133976166.5027409
2025-03-16 00:00:00+00:00,40520,2445543866.899703
2025-03-16 01:00:00+00:00,39601,2598264847.1608305
2025-03-16 02:00:00+00:00,37164,2139836980.2006502
2025-03-16 03:00:00+00:00,36262,1695576541.5085769
2025-03-16 04:00:00+00:00,31115,2160441019.6900835
2025-03-16 05:00:00+00:00,31025,1782657811.3416605
2025-03-16 06:00:00+00:00,31845,1877012378.6587539
2025-03-16 07:00:00+00:00,34903,1902330742.0798502
2025-03-16 08:00:00+00:00,34844,1775842001.7854156
2025-03-16 09:00:00+00:00,36521,2064205964.5069413
2025-03-16 10:00:00+00:00,38361,1907018136.598082
2025-03-16 11:00:00+00:00,43226,3858657455.217108
2025-03-16 12:00:00+00:00,41072,2112674228.3661122
2025-03-16 13:00:00+00:00,45375,2090078149.4862142
2025-03-16 14:00:00+00:00,51155,2209096160.4791718
2025-03-16 15:00:00+00:00,46549,2179829966.937013
2025-03-16 16:00:00+00:00,52163,3008250951.8112264
2025-03-16 17:00:00+00:00,44211,2215542356.767389
2025-03-16 18:00:00+00:00,44345,2184347023.182927
2025-03-16 19:00:00+00:00,47512,2366871119.256461
2025-03-16 20:00:00+00:00,44647,1682137072.2366335
2025-03-16 21:00:00+00:00,39308,1894670393.0436056
2025-03-16 22:00:00+00:00,40058,2187681750.4751353
2025-03-16 23:00:00+00:00,39384,2076424241.1630852
2025-03-17 00:00:00+00:00,38120,2275491908.4831843
2025-03-17 01:00:00+00:00,36832,2195035644.5714593
2025-03-17 02:00:00+00:00,36275,2243679897.3561406
2025-03-17 03:00:00+00:00,37087,2178968419.3088684
2025-03-17 04:00:00+00:00,32516,1886588215.2139564
2025-03-17 05:00:00+00:00,32311,1704797881.9460235
2025-03-17 06:00:00+00:00,36139,2000633897.4959738
2025-03-17 07:00:00+00:00,37981,2264107448.7135935
2025-03-17 08:00:00+00:00,41613,1867016535.339797
2025-03-17 09:00:00+00:00,47623,1994541643.1061666
2025-03-17 10:00:00+00:00,51918,2013650334.0951505
2025-03-17 11:00:00+00:00,51046,1791859122.7138455
2025-03-17 12:00:00+00:00,54781,2344874961.0686197
2025-03-17 13:00:00+00:00,57190,2473294939.3721457
2025-03-17 14:00:00+00:00,60239,2314473320.212093
2025-03-17 15:00:00+00:00,59346,2338543935.936173
2025-03-17 16:00:00+00:00,61111,2589721718.93065
2025-03-17 17:00:00+00:00,57993,2152985785.1939535
2025-03-17 18:00:00+00:00,62705,4364630154.17306
2025-03-17 19:00:00+00:00,57044,3410200277.847556
2025-03-17 20:00:00+00:00,51594,2944163452.0436463
2025-03-17 21:00:00+00:00,49074,2161795570.0657177
2025-03-17 22:00:00+00:00,46194,2273298256.1600432
2025-03-17 23:00:00+00:00,42612,2084968811.4493327
2025-03-18 00:00:00+00:00,41075,1833230530.947487
2025-03-18 01:00:00+00:00,43410,2254584136.299287
2025-03-18 02:00:00+00:00,40635,2530370389.1729527
2025-03-18 03:00:00+00:00,39512,2276180528.386641
2025-03-18 04:00:00+00:00,35028,2041865247.0750835
2025-03-18 05:00:00+00:00,42223,2383240078.02167
2025-03-18 06:00:00+00:00,47054,3810303619.627321
2025-03-18 07:00:00+00:00,42186,1993257478.0379043
2025-03-18 08:00:00+00:00,45172,1804071305.43228
2025-03-18 09:00:00+00:00,52504,1906777876.417283
2025-03-18 10:00:00+00:00,51244,1804445609.8651776
2025-03-18 11:00:00+00:00,52235,1752719240.9686613
2025-03-18 12:00:00+00:00,51488,2014688064.8284438
2025-03-18 13:00:00+00:00,53706,2422275627.44377
2025-03-18 14:00:00+00:00,59648,2484139748.0972676
2025-03-18 15:00:00+00:00,57704,2645441385.74695
2025-03-18 16:00:00+00:00,56612,2262433016.6365414
2025-03-18 17:00:00+00:00,56223,3041175158.6876388
2025-03-18 18:00:00+00:00,49772,2033065884.382284
2025-03-18 19:00:00+00:00,48586,2377933605.400691
2025-03-18 20:00:00+00:00,46499,1988953727.7063599
2025-03-18 21:00:00+00:00,57094,1741046888.2686439
2025-03-18 22:00:00+00:00,50384,1729194452.2372994
2025-03-18 23:00:00+00:00,45685,1883708740.2878616
2025-03-19 00:00:00+00:00,45506,3506596966.382959
2025-03-19 01:00:00+00:00,40402,2498927180.9045596
2025-03-19 02:00:00+00:00,42752,1857713993.3538306
2025-03-19 03:00:00+00:00,40384,1884508885.075971
2025-03-19 04:00:00+00:00,37747,2294012001.2789626
2025-03-19 05:00:00+00:00,36297,1744584495.4649994
2025-03-19 06:00:00+00:00,39734,1766976535.691247
2025-03-19 07:00:00+00:00,43244,1702936051.9626994
2025-03-19 08:00:00+00:00,44446,1746550898.4036372
2025-03-19 09:00:00+00:00,48094,1779074484.7611136
2025-03-19 10:00:00+00:00,50103,2620233429.073847
2025-03-19 11:00:00+00:00,56010,4744633227.82634
2025-03-19 12:00:00+00:00,58709,3189943764.7785172
2025-03-19 13:00:00+00:00,58834,3375078350.382652
2025-03-19 14:00:00+00:00,61207,4585961635.485242
2025-03-19 15:00:00+00:00,61311,3263384131.107863
2025-03-19 16:00:00+00:00,61634,2665444611.3430905
2025-03-19 17:00:00+00:00,58385,2194722737.7249618
2025-03-19 18:00:00+00:00,56697,4339932078.7118025
2025-03-19 19:00:00+00:00,60822,2477237596.7506185
2025-03-19 20:00:00+00:00,54686,2060173219.6689289
2025-03-19 21:00:00+00:00,52825,2105442666.1583529
2025-03-19 22:00:00+00:00,51245,2022777872.5250854
2025-03-19 23:00:00+00:00,50575,2125088227.208323
2025-03-20 00:00:00+00:00,50314,2115918116.5824633
2025-03-20 01:00:00+00:00,48989,1992005467.9235344
2025-03-20 02:00:00+00:00,48771,1963937318.370854
2025-03-20 03:00:00+00:00,42498,1967540035.7434702
2025-03-20 04:00:00+00:00,40417,1737528819.8122325
2025-03-20 05:00:00+00:00,40085,1797300928.8536117
2025-03-20 06:00:00+00:00,40906,1968192675.0427318
2025-03-20 07:00:00+00:00,43704,1718078500.239291
2025-03-20 08:00:00+00:00,48914,2038089595.011798
2025-03-20 09:00:00+00:00,50454,2115526680.8921432
2025-03-20 10:00:00+00:00,51998,2235452719.646967
2025-03-20 11:00:00+00:00,49117,1773161858.7579658
2025-03-20 12:00:00+00:00,51745,1983335219.3119526
2025-03-20 13:00:00+00:00,55081,2491646763.514607
2025-03-20 14:00:00+00:00,59789,2848584560.8967686
2025-03-20 15:00:00+00:00,61216,3146410037.6608715
2025-03-20 16:00:00+00:00,58522,3222145374.5483904
2025-03-20 17:00:00+00:00,59798,3068717742.699238
2025-03-20 18:00:00+00:00,55046,2102626950.9074593
2025-03-20 19:00:00+00:00,58073,1925496699.6251988
2025-03-20 20:00:00+00:00,52852,2030704523.9593775
2025-03-20 21:00:00+00:00,48154,2013565895.474586
2025-03-20 22:00:00+00:00,47993,1762517119.0224402
2025-03-20 23:00:00+00:00,46562,2159613457.7104096
2025-03-21 00:00:00+00:00,43265,1962609725.692362
2025-03-21 01:00:00+00:00,40537,1771102958.3512104
2025-03-21 02:00:00+00:00,38905,1656294607.8856952
2025-03-21 03:00:00+00:00,39017,1610746153.8090582
2025-03-21 04:00:00+00:00,34937,1703450233.4616022
2025-03-21 05:00:00+00:00,35013,1782098878.9354815
2025-03-21 06:00:00+00:00,36641,1659846056.8140883
2025-03-21 07:00:00+00:00,41843,1588135418.044094
2025-03-21 08:00:00+00:00,47592,1835887396.3530626
2025-03-21 09:00:00+00:00,46962,1994630837.4461682
2025-03-21 10:00:00+00:00,48038,1836728441.754445
2025-03-21 11:00:00+00:00,47974,1788343262.2018175
2025-03-21 12:00:00+00:00,51293,1999233409.7975552
2025-03-21 13:00:00+00:00,54786,2098837657.9818752
2025-03-21 14:00:00+00:00,55789,2400858427.2599416
2025-03-21 15:00:00+00:00,57782,2570907000.4623275
2025-03-21 16:00:00+00:00,57470,2061618534.5990605
2025-03-21 17:00:00+00:00,53811,1779097497.3329632
2025-03-21 18:00:00+00:00,53202,1721477555.453668
2025-03-21 19:00:00+00:00,51347,1830367783.1496482
2025-03-21 20:00:00+00:00,50184,1872020550.380618
2025-03-21 21:00:00+00:00,46055,1674163793.405319
2025-03-21 22:00:00+00:00,44861,1702412412.5495439
2025-03-21 23:00:00+00:00,40692,1692822046.7909172
2025-03-22 00:00:00+00:00,46737,2778897258.558385
2025-03-22 01:00:00+00:00,41170,2689974369.1261344
2025-03-22 02:00:00+00:00,40428,1627171006.8173342
2025-03-22 03:00:00+00:00,41305,1554281297.7483375
2025-03-22 04:00:00+00:00,38775,1305676863.807425
2025-03-22 05:00:00+00:00,33716,2698993072.6750174
2025-03-22 06:00:00+00:00,33562,1589387081.748998
2025-03-22 07:00:00+00:00,34333,1426566879.0349805
2025-03-22 08:00:00+00:00,36473,1489093573.3645194
2025-03-22 09:00:00+00:00,39793,1536728756.172672
2025-03-22 10:00:00+00:00,39479,1471185203.212542
2025-03-22 11:00:00+00:00,50724,1494183090.3704512
2025-03-22 12:00:00+00:00,50208,1456230249.4129982
2025-03-22 13:00:00+00:00,47253,1748586593.3591504
2025-03-22 14:00:00+00:00,50018,1954326940.6042578
2025-03-22 15:00:00+00:00,50165,7197097844.641692
2025-03-22 16:00:00+00:00,50140,1721817068.8163955
2025-03-22 17:00:00+00:00,48084,1686517807.8741148
2025-03-22 18:00:00+00:00,46368,1892966402.7538347
2025-03-22 19:00:00+00:00,44964,2396616624.0488777
2025-03-22 20:00:00+00:00,45398,1705115750.9800873
2025-03-22 21:00:00+00:00,46585,1693241091.9207895
2025-03-22 22:00:00+00:00,44456,1555075747.2044284
2025-03-22 23:00:00+00:00,47820,1590888154.1813881
2025-03-23 00:00:00+00:00,47628,2048889648.9585328
2025-03-23 01:00:00+00:00,41957,1491854505.2901542
2025-03-23 02:00:00+00:00,36293,2062233898.2615652
2025-03-23 03:00:00+00:00,35935,1544419744.3799357
2025-03-23 04:00:00+00:00,33549,1619608895.8480735
2025-03-23 05:00:00+00:00,32064,1499071863.5653377
2025-03-23 06:00:00+00:00,32326,1638811898.7618332
2025-03-23 07:00:00+00:00,30513,1560679256.6712887
2025-03-23 08:00:00+00:00,36634,1339954553.4350874
2025-03-23 09:00:00+00:00,37217,1631042885.6416433
2025-03-23 10:00:00+00:00,37571,1373969572.3058484
2025-03-23 11:00:00+00:00,38641,1958802956.762271
2025-03-23 12:00:00+00:00,41721,1499098066.9799864
2025-03-23 13:00:00+00:00,42828,1662551750.2432063
2025-03-23 14:00:00+00:00,52163,1635286750.7722719
2025-03-23 15:00:00+00:00,48050,1529912570.3542147
2025-03-23 16:00:00+00:00,46656,1714001087.7256517
2025-03-23 17:00:00+00:00,48683,1780275946.600375
2025-03-23 18:00:00+00:00,47723,1880287030.72267
2025-03-23 19:00:00+00:00,46741,1497413534.8943114
2025-03-23 20:00:00+00:00,43545,1477904834.2804446
2025-03-23 21:00:00+00:00,40551,1506719588.0647824
2025-03-23 22:00:00+00:00,42784,1698560296.2550714
2025-03-23 23:00:00+00:00,38162,1599925843.401263
2025-03-24 00:00:00+00:00,42149,2216851133.6219635
2025-03-24 01:00:00+00:00,41756,2210024119.0231586
2025-03-24 02:00:00+00:00,42276,1632205932.3886847
2025-03-24 03:00:00+00:00,41605,2054485713.104793
2025-03-24 04:00:00+00:00,42626,1945060949.9793549
2025-03-24 05:00:00+00:00,49560,1601896961.0246162
2025-03-24 06:00:00+00:00,47387,1815320029.5726886
2025-03-24 07:00:00+00:00,45838,1631407100.5778399
2025-03-24 08:00:00+00:00,50838,1560518250.134663
2025-03-24 09:00:00+00:00,53011,1561136617.5579047
2025-03-24 10:00:00+00:00,51809,1922219809.101257
2025-03-24 11:00:00+00:00,53764,2021003354.6135907
2025-03-24 12:00:00+00:00,56278,2345421425.5745406
2025-03-24 13:00:00+00:00,57829,2064477042.5599775
2025-03-24 14:00:00+00:00,61754,3694467805.1577587
2025-03-24 15:00:00+00:00,61282,2626790368.2796264
2025-03-24 16:00:00+00:00,59694,2459790627.0217967
2025-03-24 17:00:00+00:00,58716,2365911831.24695
2025-03-24 18:00:00+00:00,56813,1991181431.1011746
2025-03-24 19:00:00+00:00,53560,1989416098.0715091
2025-03-24 20:00:00+00:00,50889,2233427601.892374
2025-03-24 21:00:00+00:00,50616,1915172931.2626815
2025-03-24 22:00:00+00:00,52054,1722860329.7181783
2025-03-24 23:00:00+00:00,45064,1921462808.3342798
2025-03-25 00:00:00+00:00,47346,1900398393.2690413
2025-03-25 01:00:00+00:00,43810,1911464950.836979
2025-03-25 02:00:00+00:00,50501,1736295327.5337324
2025-03-25 03:00:00+00:00,41793,2023042459.58455
2025-03-25 04:00:00+00:00,39040,2006584089.2173162
2025-03-25 05:00:00+00:00,44850,1637731470.3106804
2025-03-25 06:00:00+00:00,51973,1408296259.4908156
2025-03-25 07:00:00+00:00,47830,1416123110.4115415
2025-03-25 08:00:00+00:00,52857,1880008948.0942736
2025-03-25 09:00:00+00:00,53063,1720417569.4502566
2025-03-25 10:00:00+00:00,54375,1548374391.8232825
2025-03-25 11:00:00+00:00,49887,1759482555.8932796
2025-03-25 12:00:00+00:00,53837,1620980385.9192383
2025-03-25 13:00:00+00:00,57306,3158788594.8111506
2025-03-25 14:00:00+00:00,60649,1777425477.477799
2025-03-25 15:00:00+00:00,62839,1896996633.1644053
2025-03-25 16:00:00+00:00,61614,1749254081.925228
2025-03-25 17:00:00+00:00,57319,1923816082.9913473
2025-03-25 18:00:00+00:00,55895,2117036454.1776342
2025-03-25 19:00:00+00:00,54500,2270795329.439303
2025-03-25 20:00:00+00:00,53864,2641815460.1448483
2025-03-25 21:00:00+00:00,51414,1824647909.8702297
2025-03-25 22:00:00+00:00,50634,1566694375.7510364
2025-03-25 23:00:00+00:00,46161,1438752080.7447422
2025-03-26 00:00:00+00:00,45317,1486856039.5065196
2025-03-26 01:00:00+00:00,47347,1545280499.6445167
2025-03-26 02:00:00+00:00,47884,1586071339.1381898
2025-03-26 03:00:00+00:00,42109,1479429642.4021218
2025-03-26 04:00:00+00:00,47042,1372229487.9305522
2025-03-26 05:00:00+00:00,47676,1251482254.212182
2025-03-26 06:00:00+00:00,50547,1265727548.0018797
2025-03-26 07:00:00+00:00,55474,1420347934.122419
2025-03-26 08:00:00+00:00,56849,1506229516.389173
2025-03-26 09:00:00+00:00,60646,1455126973.99652
2025-03-26 10:00:00+00:00,58371,1617091431.6587172
2025-03-26 11:00:00+00:00,61195,1743801145.1195517
2025-03-26 12:00:00+00:00,57984,1711969395.1651144
2025-03-26 13:00:00+00:00,58341,2773864882.8057613
2025-03-26 14:00:00+00:00,61202,3539984660.2077417
2025-03-26 15:00:00+00:00,64902,2553192931.7542143
2025-03-26 16:00:00+00:00,62140,2571974075.422819
2025-03-26 17:00:00+00:00,62255,2125830634.8789337
2025-03-26 18:00:00+00:00,58922,2203066922.1648283
2025-03-26 19:00:00+00:00,56516,2265341210.5379195
2025-03-26 20:00:00+00:00,56241,1796101197.7684262
2025-03-26 21:00:00+00:00,51953,1628589944.0296624
2025-03-26 22:00:00+00:00,49450,2511656678.6783814
2025-03-26 23:00:00+00:00,46433,1755106349.0511913
2025-03-27 00:00:00+00:00,48971,11589603497.754786
2025-03-27 01:00:00+00:00,48589,1772971897.8514872
2025-03-27 02:00:00+00:00,47060,1856590213.445495
2025-03-27 03:00:00+00:00,47493,1637060335.926537
2025-03-27 04:00:00+00:00,42779,1459903858.5152767
2025-03-27 05:00:00+00:00,41458,1455790377.530778
2025-03-27 06:00:00+00:00,44536,1453272331.764459
2025-03-27 07:00:00+00:00,46128,1421412240.411138
2025-03-27 08:00:00+00:00,51834,1660109527.7381456
2025-03-27 09:00:00+00:00,56478,1658189602.421563
2025-03-27 10:00:00+00:00,55055,1880557058.967651
2025-03-27 11:00:00+00:00,55856,1920993758.1884673
2025-03-27 12:00:00+00:00,58125,2450246772.341195
2025-03-27 13:00:00+00:00,65410,2526041144.481976
2025-03-27 14:00:00+00:00,62105,3024062316.1028914
2025-03-27 15:00:00+00:00,63988,2861866420.864787
2025-03-27 16:00:00+00:00,63106,2135678336.7763605
2025-03-27 17:00:00+00:00,61399,2569698864.691822
2025-03-27 18:00:00+00:00,57995,1830256809.4606254
2025-03-27 19:00:00+00:00,56015,1613662774.6715522
2025-03-27 20:00:00+00:00,52288,1551035958.534577
2025-03-27 21:00:00+00:00,53891,1544199497.3762228
2025-03-27 22:00:00+00:00,51453,1259663496.58325
2025-03-27 23:00:00+00:00,48583,1537213889.8493288
2025-03-28 00:00:00+00:00,50574,1776973543.9099543
2025-03-28 01:00:00+00:00,46680,2175050526.165466
2025-03-28 02:00:00+00:00,46377,1711916508.5522127
2025-03-28 03:00:00+00:00,44969,1573888252.2336495
2025-03-28 04:00:00+00:00,45275,3136404551.876489
2025-03-28 05:00:00+00:00,48145,2078071552.9905274
2025-03-28 06:00:00+00:00,45867,1936529294.5979683
2025-03-28 07:00:00+00:00,52225,1983133842.258497
2025-03-28 08:00:00+00:00,55588,1707227354.4831445
2025-03-28 09:00:00+00:00,55940,1454784085.8255825
2025-03-28 10:00:00+00:00,54936,1522448045.3171337
2025-03-28 11:00:00+00:00,56823,2523750836.0398803
2025-03-28 12:00:00+00:00,58824,2439140620.0524096
2025-03-28 13:00:00+00:00,61394,2201525439.74439
2025-03-28 14:00:00+00:00,62076,2583954547.689688
2025-03-28 15:00:00+00:00,61862,2543261555.9181905
2025-03-28 16:00:00+00:00,62052,2494959913.7186704
2025-03-28 17:00:00+00:00,60443,1833721023.0733407
2025-03-28 18:00:00+00:00,62488,1540374563.9931011
